id,gender,religion,educ,income,space_housing,own_housing,height,health,use_internet,fairness,opinion_homosex,manda_speak,educ_fath,educ_moth,food_exp,education_exp,health_exp,educ_parent,married,race,age,weight,party,happiness
3833,0,1,4,45000,200,1,172,4,3,3,1,4,3,3,NA,NA,NA,3,1,0,43,130,0,4
3834,1,1,3,15600,67,1,160,2,1,5,1,3,5,1,NA,NA,NA,3,1,0,78,68,0,4
3835,0,0,4,0,85,0,170,4,1,4,1,4,3,3,NA,NA,NA,3,1,0,66,61.5,0,4
3836,0,1,3,5000,90,1,169,2,1,4,1,4,5,5,NA,NA,NA,5,1,0,53,62.5,0,4
3837,1,0,4,24000,64,1,162,3,4,4,1,4,3,7,9999998,9999998,9999998,5,1,0,47,62,0,4
3838,1,1,1,10000,0,1,147,2,1,5,1,4,1,1,NA,NA,NA,1,0,0,72,42.5,0,3
3839,0,1,12,50000,90,0,175,5,5,4,1,4,4,4,NA,NA,NA,4,0,0,27,65,0,4
3840,0,1,4,4000,100,0,170,5,4,4,1,4,3,3,NA,NA,NA,3,0,0,26,60,0,4
3841,0,1,4,2000,80,1,170,2,4,1,2,4,1,1,NA,NA,NA,1,1,0,51,55,0,2
3842,1,1,1,600,100,1,155,2,1,1,2,3,1,1,NA,NA,NA,1,1,0,54,50,0,1
3843,0,1,3,25000,55,1,155,4,4,4,1,5,1,1,NA,NA,NA,1,0,0,54,60,0,4
3845,0,1,3,800,60,1,165,4,1,4,3,3,1,1,NA,NA,NA,1,0,0,63,55,0,2
3846,1,1,3,30000,68,1,165,3,3,3,1,3,4,1,NA,NA,NA,2.5,1,0,43,70,0,5
3847,0,1,4,50000,96,1,165,2,3,3,1,3,5,3,NA,NA,NA,4,1,0,42,69.5,0,4
3848,0,1,1,700,70,0,180,2,1,5,1,3,1,1,NA,NA,NA,1,1,0,71,60,0,4
3850,1,0,3,3000,60,0,154,3,1,2,1,5,6,3,NA,NA,NA,4.5,1,0,46,55,0,2
3851,0,1,3,30000,80,1,162,4,1,3,1,4,1,1,NA,NA,NA,1,1,0,66,60,1,4
3852,0,1,3,0,80,1,165,2,2,1,1,4,4,3,7000,10000,5000,3.5,1,0,36,80,0,1
3853,1,1,4,36000,43,1,161,3,5,5,1,4,3,1,NA,NA,NA,2,1,0,63,60,0,5
3854,0,1,4,7000,90,1,170,4,1,4,1,3,7,1,NA,NA,NA,4,1,1,52,75,0,4
3855,1,1,12,40000,40,0,165,5,5,4,3,5,6,6,NA,NA,NA,6,0,0,27,57,0,4
3856,0,1,3,0,76,0,170,3,1,4,1,3,3,1,NA,NA,NA,2,0,0,71,67.5,0,4
3857,0,1,4,30000,80,0,167,4,3,4,1,3,1,1,4000,9999997,3000,1,1,0,73,65,0,4
3858,0,1,4,10000,80,1,173,5,5,2,1,5,3,3,3000,0,0,3,0,0,34,70,0,2
3860,1,1,3,10000,130,1,160,4,1,4,3,5,1,1,NA,NA,NA,1,1,0,55,65,0,4
3861,1,1,3,10000,85,0,160,2,3,4,1,3,3,3,NA,NA,NA,3,1,0,31,50,0,5
3862,1,1,3,18000,60,0,150,5,1,4,1,4,3,1,10000,0,4000,2,0,0,65,62.5,0,5
3863,1,0,3,5000,60,0,150,2,1,3,3,3,3,1,NA,NA,NA,2,0,0,66,45,0,3
3864,1,1,3,10000,90,1,155,2,1,3,1,3,5,1,NA,NA,NA,3,1,0,58,55,0,3
3865,1,1,4,4000,85,1,159,2,4,4,1,4,1,1,NA,NA,NA,1,0,0,57,50,0,4
3866,0,1,3,11000,100,1,168,1,1,2,1,3,1,1,3000,4500,4500,1,1,0,52,65,0,4
3867,1,1,3,15000,60,0,150,4,4,1,1,3,1,3,NA,NA,NA,2,1,0,45,54,0,2
3868,1,1,2,0,60,0,156,4,1,4,1,4,1,1,5000,0,1000,1,0,0,82,67.5,0,4
3869,0,1,4,1000,40,0,180,4,4,4,1,4,12,4,1000,0,15000,8,0,1,29,55,0,4
3870,0,1,3,4500,60,1,168,2,1,4,1,4,1,1,2000,1000,24000,1,1,0,63,60,0,2
3871,0,1,3,13000,100,1,163,2,1,4,1,4,1,1,NA,NA,NA,1,1,0,54,55,0,3
3872,0,1,3,66000,66,1,162,5,1,3,2,3,3,1,9999998,0,100,2,1,0,55,75,0,5
3873,0,1,3,24000,50,0,172,5,2,2,3,4,3,1,NA,NA,NA,2,1,0,43,80,0,4
3874,0,1,4,24000,100,1,165,3,3,4,1,4,2,1,NA,NA,NA,1.5,1,0,58,80,0,4
3875,1,1,12,36000,57,0,160,4,5,2,1,4,6,4,NA,NA,NA,5,1,0,27,55,0,4
3876,1,1,4,0,68,0,163,3,1,4,1,3,1,1,9999998,0,3000,1,0,1,70,55,0,4
3877,0,1,4,0,97,1,165,4,1,4,1,4,1,1,NA,NA,NA,1,1,0,47,85,0,4
3878,0,1,11,50000,82,0,182,4,4,3,1,3,11,4,NA,NA,NA,7.5,0,0,29,72.5,0,4
3879,0,1,4,20000,43,0,162,5,5,4,1,4,14,1,10000,0,2000,7.5,1,0,51,60,0,4
3880,1,1,7,40000,90,0,163,4,5,4,3,4,3,3,9999998,9999998,9999998,3,1,0,35,52.5,0,4
3881,0,1,3,2000,80,1,160,2,1,2,1,4,1,1,NA,NA,NA,1,1,0,55,60,0,3
3882,0,1,13,70000,120,0,177,5,5,4,3,4,6,3,NA,NA,NA,4.5,0,0,30,65,0,4
3883,0,1,12,50000,90,0,182,5,5,4,3,4,6,6,9999998,9999998,9999998,6,0,0,28,70,0,4
3884,1,1,6,0,85,0,160,4,5,4,1,5,4,3,NA,NA,NA,3.5,1,0,28,60,0,4
3885,1,1,1,2600,60,1,150,1,1,2,1,5,1,1,NA,NA,NA,1,1,0,67,52.5,0,2
3886,1,1,4,30000,68,0,164,3,3,4,1,2,3,2,NA,NA,NA,2.5,1,0,51,72.5,0,4
3887,1,1,3,20000,100,0,158,2,5,2,1,4,3,1,NA,NA,NA,2,1,0,51,70,0,4
3888,0,1,1,46000,60,1,178,2,1,2,1,4,1,1,NA,NA,NA,1,1,1,48,80,0,4
3889,0,1,3,0,130,1,174,2,1,2,1,3,1,1,3000,0,2000,1,0,0,64,70,0,3
3890,0,1,12,0,80,0,172,5,5,5,1,5,12,12,NA,NA,NA,12,0,0,22,60,1,5
3891,0,1,4,0,0,0,170,4,5,4,1,4,4,4,NA,NA,NA,4,0,0,25,100,0,5
3892,1,1,4,24000,68,0,162,2,3,4,1,3,14,6,NA,NA,NA,10,1,0,64,65,0,4
3893,1,1,7,40000,90,0,166,5,4,4,3,4,4,3,9999998,9999998,9999998,3.5,0,0,22,55,0,4
3894,0,1,10,30000,85,1,172,5,5,4,1,4,6,6,NA,NA,NA,6,1,0,41,60,1,4
3895,1,1,3,3000,129,0,168,4,1,5,1,4,1,1,NA,NA,NA,1,1,0,62,65,0,5
3896,0,1,4,4000,45,0,178,3,3,3,1,5,6,1,NA,NA,NA,3.5,1,0,33,56,0,4
3897,1,1,7,30000,58,1,158,2,1,2,1,5,12,11,NA,NA,NA,11.5,1,0,63,60,0,3
3898,1,1,1,0,40,1,150,1,2,5,1,2,1,1,NA,NA,NA,1,0,0,75,45,0,5
3899,0,1,4,30000,120,1,160,3,1,4,1,5,1,1,NA,NA,NA,1,1,0,54,75,0,2
3900,1,1,4,30000,90,0,160,4,4,4,1,4,3,3,9999998,9999998,9999998,3,1,0,33,60,0,4
3901,1,1,3,20000,70,0,163,4,5,2,3,5,3,3,10000,10000,5000,3,1,0,30,55,0,4
3902,1,1,11,80000,70,0,172,4,4,2,1,4,11,11,NA,NA,NA,11,0,0,27,29.5,0,4
3903,1,0,9,20000,76,0,156,3,5,3,1,4,1,1,NA,NA,NA,1,1,0,49,70,0,4
3904,0,1,4,30000,90,1,166,5,3,4,1,4,3,3,NA,NA,NA,3,1,0,44,60,0,5
3905,1,1,3,0,100,0,156,2,1,3,1,5,1,1,10000,3000,0,1,1,0,58,60,0,4
3906,0,1,3,12000,300,1,165,2,1,3,1,3,1,1,NA,NA,NA,1,1,0,66,60,1,4
3907,1,1,4,14400,55,0,160,4,1,4,1,4,3,3,NA,NA,NA,3,0,0,57,55,0,3
3908,1,1,3,960,75,0,158,2,1,4,1,3,1,1,NA,NA,NA,1,0,0,66,60,0,4
3909,1,1,6,15000,64,0,160,3,1,2,4,4,4,3,NA,NA,NA,3.5,1,0,56,62.5,0,4
3910,0,0,3,10000,80,1,175,2,1,4,1,5,1,1,NA,NA,NA,1,0,0,64,66,0,5
3911,0,1,11,50000,110,1,171,4,3,2,1,3,11,11,NA,NA,NA,11,1,0,63,80,1,3
3912,1,1,12,20000,70,0,160,4,5,2,3,4,6,3,NA,NA,NA,4.5,0,0,28,54,0,3
3913,1,1,11,80000,78,1,172,4,4,3,1,4,11,11,NA,NA,NA,11,0,0,27,60,0,4
3914,0,1,7,80000,74,0,160,4,1,2,1,4,1,1,NA,NA,NA,1,1,0,76,62.5,0,3
3915,0,1,9,50000,80,0,167,3,4,4,1,4,6,6,15000,0,3000,6,0,0,21,72.5,0,4
3916,1,1,12,40000,120,0,165,4,4,4,1,4,6,4,NA,NA,NA,5,1,0,27,54,0,4
3917,1,1,3,0,85,1,160,3,3,3,1,4,1,3,NA,NA,NA,2,1,0,37,60,0,4
3918,1,0,1,1260,52,0,160,2,1,4,1,3,1,1,NA,NA,NA,1,1,0,68,62.5,0,3
3919,0,1,11,70000,75,0,175,4,4,4,1,4,4,9,8000,9999998,1000,6.5,0,0,31,57.5,0,4
3920,0,1,4,40000,68,0,181,4,3,2,1,3,1,1,10000,9999998,0,1,0,0,32,65,0,4
3921,1,1,10,30000,56,1,164,5,5,4,2,3,4,4,NA,NA,NA,4,1,0,39,56,0,4
3922,0,1,3,21600,240,0,169,4,1,2,3,5,1,2,NA,NA,NA,1.5,1,0,53,59,0,3
3923,0,1,4,10000,150,1,170,4,1,4,1,5,1,1,NA,NA,NA,1,1,0,62,70,0,4
3924,0,1,4,30000,74,1,174,4,1,3,1,4,1,1,NA,NA,NA,1,1,0,63,90,1,4
3925,1,1,4,40000,80,0,158,4,4,4,1,4,1,1,NA,NA,NA,1,1,0,36,57,0,4
3926,1,1,4,20400,72,0,165,2,1,2,1,3,1,1,NA,NA,NA,1,1,0,62,55,0,4
3927,1,1,4,20000,58,1,160,4,4,2,1,4,6,6,NA,NA,NA,6,0,0,30,57.5,0,3
3929,1,1,3,20000,110,0,150,4,1,3,1,5,1,1,7000,7000,4000,1,1,0,38,39,0,4
3930,0,1,4,7500,100,1,168,3,2,4,1,5,3,2,NA,NA,NA,2.5,1,0,48,70,0,3
3931,1,1,4,0,80,1,155,1,1,4,1,3,1,1,NA,NA,NA,1,1,0,62,60,0,2
3932,1,1,4,20000,74,0,163,3,3,1,1,3,6,3,10000,13000,3000,4.5,1,0,40,60,0,4
3933,1,1,3,20000,77,1,162,2,1,1,1,5,3,1,NA,NA,NA,2,1,0,45,67.5,0,1
3934,1,1,6,0,85,0,164,5,5,1,3,5,4,4,NA,NA,NA,4,1,0,27,55,0,4
3935,1,1,4,10000,43,0,155,4,5,4,1,4,1,1,NA,NA,NA,1,1,0,52,55,0,4
3936,1,0,3,0,90,1,164,2,3,2,1,4,4,1,2000,200,28000,2.5,1,0,54,70,0,2
3937,0,1,4,40000,100,1,173,5,1,3,1,4,6,4,NA,NA,NA,5,1,0,45,68,0,5
3938,0,1,10,20000,90,0,170,5,5,3,2,4,5,5,NA,NA,NA,5,0,0,23,65,0,5
3939,0,1,3,20000,44,1,160,3,1,4,3,3,1,1,10000,0,8000,1,1,0,51,60,0,4
3940,1,1,4,5500,133,0,155,4,1,4,1,5,5,1,NA,NA,NA,3,1,0,45,55,0,4
3941,0,1,3,12000,70,0,158,3,4,4,1,3,3,1,NA,NA,NA,2,1,0,52,61.5,0,4
3943,1,1,3,12000,55,0,160,3,3,3,1,4,3,3,NA,NA,NA,3,1,1,35,55,0,4
3944,0,1,11,60000,120,1,165,4,5,5,1,5,3,3,NA,NA,NA,3,1,0,40,75,0,4
3945,0,1,4,30000,85,1,172,4,1,2,1,5,2,1,5500,3500,300,1.5,1,0,59,60,0,4
3946,0,1,4,5000,120,1,172,3,1,3,3,4,6,1,NA,NA,NA,3.5,1,0,54,65,0,4
3947,0,1,7,25000,125,1,174,3,1,2,1,4,2,1,6000,0,5000,1.5,1,0,73,75,1,4
3948,0,1,4,30000,180,0,172,4,5,2,1,4,3,3,50000,200,20000,3,1,0,25,90,0,4
3949,0,1,4,20000,56,1,170,4,1,4,1,4,5,3,NA,NA,NA,4,1,0,56,65,0,4
3950,0,1,3,0,120,0,175,4,1,4,2,4,1,1,NA,NA,NA,1,0,0,67,65,0,4
3951,0,1,4,0,60,1,175,3,5,2,1,3,1,1,5500,2500,0,1,1,0,38,70,0,4
3952,1,1,6,10000,80,1,160,3,5,2,1,4,1,1,NA,NA,NA,1,1,0,59,63.5,0,4
3953,0,1,4,28000,54,1,160,3,1,1,3,3,1,1,3000,0,15000,1,1,0,80,50,0,3
3954,0,1,1,0,120,0,173,2,1,4,1,4,1,1,7000,0,60000,1,1,1,78,70,0,4
3955,1,1,3,10000,100,1,164,4,3,4,1,4,1,1,5000,20000,600,1,1,0,31,45,0,4
3956,0,1,1,20000,55,1,152,2,1,4,1,4,1,1,NA,NA,NA,1,1,0,63,45,0,3
3957,0,0,4,0,120,0,170,2,1,4,1,2,3,5,NA,NA,NA,4,1,0,47,61,0,5
3958,0,1,4,0,260,0,160,2,1,3,2,4,5,1,10000,10000,100000,3,1,0,54,59,0,4
3959,0,1,3,0,60,1,160,4,1,3,1,3,1,1,2000,0,40000,1,1,0,65,55,0,2
3960,1,1,4,17000,61,0,160,4,1,4,1,4,4,4,NA,NA,NA,4,0,0,56,60,0,4
3961,0,1,3,30000,65,1,168,3,1,3,1,4,5,1,3000,5000,3000,3,1,0,49,55,0,2
3962,0,1,4,0,52,1,179,1,1,3,1,3,1,1,NA,NA,NA,1,1,0,60,67,0,3
3963,1,0,3,15000,65,0,158,4,3,2,1,5,3,1,NA,NA,NA,2,1,0,47,55,0,5
3964,0,1,4,8000,100,1,190,4,2,4,1,4,2,5,3000,500,2000,3.5,1,0,54,75,0,4
3965,0,1,8,20000,55,0,175,4,1,4,1,4,3,3,NA,NA,NA,3,1,0,36,70,0,3
3966,1,0,3,0,68,0,160,2,3,4,1,5,3,1,20000,0,3600,2,1,0,51,72,0,5
3967,1,1,4,0,30,0,150,3,1,3,1,4,3,3,NA,NA,NA,3,1,0,38,50,0,4
3968,0,1,3,24000,54,1,167,2,1,4,1,4,3,5,NA,NA,NA,4,1,0,72,60,1,4
3969,1,0,3,0,120,0,160,2,5,4,1,3,3,1,NA,NA,NA,2,1,0,44,80,0,3
3970,1,1,2,3000,120,0,155,3,1,3,1,4,1,1,NA,NA,NA,1,1,0,45,50,0,4
3972,1,1,1,0,75,0,155,5,1,3,1,3,5,1,NA,NA,NA,3,1,0,64,44,0,4
3973,1,1,4,0,88,0,162,3,1,4,1,3,3,1,10000,10000,8000,2,0,0,55,65,0,4
3974,0,0,4,30000,45,0,178,3,3,3,1,4,3,1,NA,NA,NA,2,1,0,35,55,0,4
3975,0,1,3,4500,50,0,163,2,1,2,1,4,1,1,NA,NA,NA,1,0,0,63,65,0,4
3976,1,0,3,30000,40,0,153,3,3,4,1,5,3,3,NA,NA,NA,3,1,0,38,60,0,5
3977,0,1,9,40000,70,1,172,3,5,2,1,5,3,1,10000,30000,10000,2,1,0,46,80,1,4
3978,1,1,3,0,65,0,168,4,4,4,1,4,5,5,NA,NA,NA,5,1,1,42,55,0,4
3979,0,1,12,50000,76,1,168,4,3,4,1,5,4,6,NA,NA,NA,5,1,0,43,82.5,1,4
3980,1,1,3,5500,56,0,160,3,2,3,1,5,5,3,NA,NA,NA,4,1,0,42,60,0,4
3981,0,1,4,40000,78,1,180,5,5,4,1,4,3,1,NA,NA,NA,2,1,0,33,70,0,5
3982,0,1,1,2800,120,1,175,1,1,4,3,3,3,1,2500,0,8000,2,1,0,75,85,0,4
3983,1,1,12,40000,76,0,160,4,5,4,1,4,3,3,NA,NA,NA,3,1,1,53,58,0,4
3984,0,1,3,7000,300,0,170,1,1,4,1,3,1,1,NA,NA,NA,1,1,0,68,80,0,4
3985,0,1,6,2000,84,1,172,4,1,2,1,4,3,3,NA,NA,NA,3,1,0,61,81.5,1,4
3986,1,1,4,50000,68,0,167,4,4,2,1,5,6,3,NA,NA,NA,4.5,1,0,31,65,0,4
3987,0,1,1,5000,80,0,170,2,1,4,3,4,1,1,NA,NA,NA,1,0,0,86,40,0,4
3989,0,1,4,0,75,0,170,3,5,4,1,3,1,1,NA,NA,NA,1,1,0,62,60,0,4
3990,1,0,4,10000,85,1,158,4,4,2,1,3,5,5,NA,NA,NA,5,1,0,35,52.5,0,4
3991,1,1,10,36000,104,0,160,5,4,2,1,5,4,4,10000,0,0,4,0,0,22,50,0,5
3992,0,1,11,50000,42,0,175,4,5,2,3,5,1,3,20000,5000,12000,2,0,0,39,60,0,4
3993,0,1,3,25380,60,1,173,2,1,4,1,5,1,1,NA,NA,NA,1,1,0,73,88,0,4
3996,0,0,4,56000,80,1,170,3,1,4,1,4,6,3,NA,NA,NA,4.5,1,0,56,67.5,0,4
3997,0,1,11,30000,70,1,178,4,4,4,1,4,6,4,30000,5000,0,5,1,0,32,60,0,5
3999,0,0,5,25000,62,1,173,3,5,2,1,4,1,1,5000,0,21000,1,0,1,50,60,0,3
4000,1,1,4,36000,300,0,166,5,4,4,1,3,1,1,4000,0,6000,1,0,0,38,75,0,2
4001,1,1,3,30000,150,0,160,3,2,4,1,5,4,5,NA,NA,NA,4.5,1,0,45,60,0,4
4002,0,1,1,0,110,1,175,2,1,1,1,4,1,1,1000,0,1000,1,1,0,67,65,0,4
4003,1,1,3,10000,48,1,160,3,1,2,1,2,1,1,1000,0,200,1,1,0,68,42.5,0,4
4004,0,1,11,50000,80,1,170,3,4,4,2,4,7,3,NA,NA,NA,5,1,0,44,80,1,4
4005,1,1,4,24000,27,1,150,3,4,2,3,5,3,1,NA,NA,NA,2,1,0,68,61.5,0,2
4006,1,1,12,0,110,1,167,4,4,4,3,4,4,4,NA,NA,NA,4,1,0,36,53,0,4
4007,0,1,9,50000,87,1,178,3,5,4,1,3,6,3,NA,NA,NA,4.5,1,0,52,60,0,4
4008,1,0,3,20000,45,0,160,3,1,3,1,3,2,1,8400,0,0,1.5,1,0,65,42.5,0,4
4009,1,1,1,3000,0,1,148,2,1,4,1,2,1,1,NA,NA,NA,1,0,0,75,40,0,4
4010,1,1,4,10000,80,1,165,4,3,2,3,3,6,6,NA,NA,NA,6,1,0,42,65,1,4
4011,1,1,11,49000,76,1,167,5,5,2,1,5,9,6,20000,1500,500,7.5,1,0,34,60,1,5
4012,0,1,4,100000,122,1,176,4,4,4,1,4,5,5,NA,NA,NA,5,1,0,46,105,0,4
4013,0,1,4,20000,66,0,176,4,5,3,1,4,3,6,NA,NA,NA,4.5,1,0,33,57,0,4
4014,1,1,3,0,96,1,155,2,1,4,1,4,5,1,NA,NA,NA,3,1,0,59,75,0,4
4015,0,1,9,14000,110,1,173,3,1,4,1,4,4,3,20000,20000,0,3.5,1,0,44,70,0,4
4016,0,1,3,3000,80,1,170,3,1,4,1,3,1,1,NA,NA,NA,1,1,0,64,57.5,0,5
4018,0,1,4,0,96,1,170,2,1,4,1,4,2,2,NA,NA,NA,2,1,0,48,105,0,3
4019,0,1,4,25000,110,1,175,4,4,2,1,5,4,4,NA,NA,NA,4,1,0,41,80,0,5
4020,1,1,4,26040,40,0,155,2,1,1,1,5,1,5,NA,NA,NA,3,1,0,58,55,0,4
4021,0,1,3,1000,70,1,160,2,1,4,2,3,1,1,1000,0,6000,1,1,0,71,60,0,3
4022,0,1,4,30000,74,1,176,3,5,2,1,4,5,5,NA,NA,NA,5,1,0,66,82.5,1,4
4023,0,1,3,30000,270,1,170,3,2,4,1,4,3,3,NA,NA,NA,3,1,0,50,65,0,4
4024,0,1,4,0,80,1,172,4,4,2,1,5,3,3,NA,NA,NA,3,1,0,41,78.5,0,3
4025,0,1,3,10000,83,1,165,2,3,3,1,3,4,1,NA,NA,NA,2.5,0,0,50,79,0,1
4026,1,1,3,0,88,0,158,1,4,2,1,3,5,4,20000,30000,50000,4.5,1,0,44,55,0,4
4027,0,1,4,0,76,1,167,2,2,4,1,3,4,1,NA,NA,NA,2.5,1,0,60,60,0,4
4028,0,1,3,4000,47,1,176,2,1,5,1,3,1,1,2000,0,500,1,0,0,63,80,0,5
4029,1,1,4,12000,135,0,165,1,4,1,1,5,6,3,10000,0,20000,4.5,1,1,54,63,0,3
4030,0,1,3,10000,70,1,175,2,1,4,1,3,2,2,8000,0,9000,2,1,0,70,75,0,2
4031,0,1,4,20000,80,1,180,4,1,4,1,4,3,1,10000,0,2000,2,1,0,66,75,0,4
4032,1,0,3,30000,50,0,161,2,1,5,1,4,5,1,NA,NA,NA,3,0,0,77,55,0,5
4033,1,1,3,2444,45,1,160,2,1,4,1,4,5,1,1000,0,0,3,1,0,77,50,0,4
4034,0,1,3,10000,84,1,168,2,1,2,1,4,1,1,NA,NA,NA,1,1,0,61,90,0,4
4035,1,1,7,45000,80,0,163,3,3,2,1,4,3,1,30000,0,5000,2,1,0,64,65,0,4
4036,0,1,7,50000,86,0,168,4,1,3,1,4,3,1,10000,0,3000,2,1,0,75,82,1,4
4037,1,1,3,30000,34,1,150,5,1,3,1,4,5,5,NA,NA,NA,5,1,0,73,65,0,5
4038,0,1,4,40000,87,1,165,3,4,2,1,3,5,1,NA,NA,NA,3,1,0,37,75,0,4
4039,0,1,7,20000,50,0,181,4,5,4,1,4,3,3,NA,NA,NA,3,1,0,39,80,1,4
4040,1,1,3,40000,80,0,160,3,1,4,1,5,3,3,NA,NA,NA,3,1,0,41,55,0,4
4041,0,1,4,15000,23,0,168,4,4,2,1,4,2,1,5000,0,0,1.5,1,0,47,70,0,4
4042,0,1,3,2500,75,0,165,2,1,4,1,3,1,1,NA,NA,NA,1,0,0,70,55,0,4
4043,0,1,6,10000,70,1,175,4,4,2,3,4,6,7,NA,NA,NA,6.5,1,0,32,70,0,5
4044,0,1,6,40000,50,1,170,4,2,4,1,4,3,1,NA,NA,NA,2,1,0,58,60,0,5
4045,0,1,3,2200,10,1,170,1,1,4,1,3,1,1,98,0,7000,1,1,0,76,37.5,1,4
4046,0,1,1,18000,45,0,162,3,1,2,2,3,1,1,NA,NA,NA,1,1,0,56,70,0,5
4047,1,0,3,28000,45,0,160,2,1,3,1,4,2,2,500,0,1000,2,0,0,75,47,0,4
4049,0,1,4,20000,80,1,170,3,2,1,1,4,3,3,NA,NA,NA,3,1,0,26,60,0,3
4050,1,1,4,14000,85,0,163,1,1,2,1,5,1,1,NA,NA,NA,1,1,0,59,62,0,4
4051,1,1,7,15600,55,0,160,3,5,4,1,5,6,2,NA,NA,NA,4,1,0,52,60,0,4
4052,0,0,4,40000,69,1,163,5,4,2,1,3,4,3,15000,0,0,3.5,0,0,46,64,0,4
4053,1,1,6,150000,90,1,170,5,4,4,1,3,5,3,10000,20000,0,4,1,0,40,60,0,5
4054,0,1,6,36000,64,0,170,5,4,2,1,4,2,2,NA,NA,NA,2,1,0,61,72.5,0,4
4055,1,0,4,10000,76,0,163,1,1,4,1,5,1,1,9999998,0,8000,1,1,0,64,70,0,4
4056,1,1,4,7000,500,1,165,2,1,2,1,3,5,1,2000,0,8000,3,1,0,62,45,0,3
4057,1,1,1,4000,55,0,166,1,1,2,3,4,1,1,NA,NA,NA,1,0,0,60,58,0,4
4058,0,1,3,30000,60,1,165,4,1,4,1,5,1,1,NA,NA,NA,1,1,0,46,57,0,4
4059,0,0,4,3000,90,1,175,3,1,4,1,5,1,1,NA,NA,NA,1,1,0,63,75,0,4
4060,0,1,3,12000,100,1,165,1,3,1,3,5,1,1,NA,NA,NA,1,1,0,51,50,0,3
4061,0,1,3,10000,70,1,168,3,1,3,1,3,1,1,NA,NA,NA,1,0,0,58,60,0,4
4063,1,1,3,3000,50,1,161,1,1,4,1,1,5,1,5000,0,3000,3,0,0,68,70,0,4
4064,1,1,7,20000,60,1,160,4,2,4,1,5,2,1,NA,NA,NA,1.5,1,0,52,55,1,4
4065,1,1,3,10000,40,1,163,2,1,2,1,3,1,2,NA,NA,NA,1.5,1,0,52,65,0,5
4066,1,1,3,0,80,1,164,4,1,3,1,4,1,1,NA,NA,NA,1,1,0,65,61.5,0,2
4067,0,1,1,10000,100,0,168,2,1,4,1,3,1,1,NA,NA,NA,1,1,0,58,50,0,4
4069,1,1,4,10000,120,1,156,4,5,4,1,3,3,3,NA,NA,NA,3,1,0,43,60,0,4
4071,0,1,6,10000,58,1,170,3,4,2,1,5,10,2,NA,NA,NA,6,1,0,45,60,0,2
4072,0,1,4,70000,190,1,172,5,1,2,1,4,1,1,NA,NA,NA,1,0,0,57,75,0,4
4073,1,0,6,20000,44,1,160,4,2,4,2,4,4,4,7000,0,0,4,0,0,52,70,1,5
4074,1,1,4,0,117,0,163,2,2,2,3,3,3,3,NA,NA,NA,3,1,0,33,70,0,3
4076,0,1,4,70000,56,1,156,2,1,4,5,3,5,5,NA,NA,NA,5,1,1,58,60,0,4
4077,1,1,7,30000,59,1,170,4,4,4,1,3,6,1,NA,NA,NA,3.5,0,0,23,27.5,0,4
4078,1,1,4,30000,110,0,161,5,1,4,1,4,1,1,10000,7000,5000,1,1,0,34,50,0,4
4079,0,1,3,20000,63,1,170,3,4,2,1,4,3,1,2000,1000,200,2,1,0,52,70,0,4
4080,0,1,4,6000,83,0,170,4,1,3,1,4,1,1,5000,0,20000,1,0,0,80,65,0,4
4081,0,0,4,100000,130,1,172,4,4,2,1,4,3,3,NA,NA,NA,3,1,0,39,97.5,1,5
4082,0,1,4,10000,48,1,168,3,3,2,1,4,1,2,3600,0,4200,1.5,1,0,66,60,0,2
4084,1,1,3,700,52,0,153,2,1,3,3,3,5,1,NA,NA,NA,3,0,0,78,49,0,4
4085,1,1,10,36000,67,1,163,4,5,4,1,4,4,4,NA,NA,NA,4,1,0,45,57.5,0,4
4088,0,1,3,0,100,1,170,3,3,4,1,5,1,3,NA,NA,NA,2,0,0,30,52,0,2
4089,1,1,9,50000,106,1,160,4,4,4,1,5,3,3,10000,1000,2000,3,1,0,47,58,1,4
4090,0,1,4,50000,230,1,176,5,1,5,1,5,1,1,4000,0,200,1,1,0,55,66,0,5
4091,0,1,1,7500,600,1,165,1,1,1,1,3,3,1,NA,NA,NA,2,1,0,65,59,0,4
4092,0,0,4,34000,50,1,180,5,5,1,1,4,1,1,NA,NA,NA,1,1,0,65,87.5,1,3
4093,0,1,4,30000,49,0,175,3,2,4,1,3,1,1,10000,7000,1000,1,1,0,39,70,0,4
4094,0,1,6,10000,200,1,170,1,1,2,1,3,5,5,5000,1000,3000,5,1,0,58,60,0,4
4095,0,1,4,10000,150,1,170,4,3,4,2,4,3,3,4000,0,0,3,0,0,36,72.5,0,3
4096,0,1,1,0,130,0,160,3,1,4,1,3,5,1,NA,NA,NA,3,0,0,87,50,0,4
4097,1,1,3,30000,88,1,166,4,4,4,1,3,4,3,30000,0,3000,3.5,1,1,63,55,0,4
4098,0,1,2,20000,50,0,170,1,1,2,1,5,1,1,NA,NA,NA,1,1,0,55,75,0,2
4099,1,1,4,10000,90,0,158,2,1,4,1,3,6,1,NA,NA,NA,3.5,1,0,58,53,0,4
4100,1,1,4,25200,83,1,154,3,1,5,1,5,1,1,NA,NA,NA,1,0,1,73,51,0,5
4101,0,1,6,80000,60,1,170,2,4,4,1,5,6,3,NA,NA,NA,4.5,1,0,45,79,0,3
4102,0,1,12,80000,70,1,173,4,5,2,4,5,6,6,NA,NA,NA,6,1,0,35,70,0,3
